Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,30324,1,1,56,84,56,56,56.0,0.0,84,84,84.0,0.0,4616.805171,65.95435958,30324.0,0.0,30324,30324,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,32.97717979,32.97717979,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,98.0,56.0,84.0,32,0,0,0,0,0,0,1,56,1,84,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,201,2,2,104,360,52,52,52.0,0.0,180,180,180.0,0.0,2308457.711,19900.49751,67.0,109.9863628,194,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,9950.248756,9950.248756,52,180,103.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,129.0,52.0,180.0,64,0,0,0,0,0,0,2,104,2,360,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115487105,33,44,490,51765,304,0,14.84848485,51.91827786,2920,0,1176.477273,877.5898679,452.474759,0.666741105,1519567.171,3560680.913,10000000,23,115000000,3608972.031,4800889.966,10000000,124,110000000,2565906.372,4424230.971,10000000,48,0,0,0,0,672,1024,0.285746188,0.380994917,0,2920,669.9358974,876.1147161,767576.9958,0,0,0,1,0,0,0,0,1,678.6363636,14.84848485,1176.477273,672,0,0,0,0,0,0,33,490,44,51765,8192,60,32,20,30122.36364,22351.63618,97512,23121,10000000.0,455.7655897,10000000,9999203,BENIGN
80,11294,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1062.511068,177.085178,11294.0,0.0,11294,11294,11294,11294.0,0.0,11294,11294,0,0.0,0.0,0,0,0,0,0,0,40,0,177.085178,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115327651,16,14,523,801,439,0,32.6875,108.3603364,795,0,57.21428571,212.3553548,11.48033441,0.260128423,3976815.552,4864221.827,10000000,95,115000000,7688510.067,4119902.663,10000000,244,110000000,8466872.077,3751662.779,10000000,11605,0,0,0,0,332,424,0.138735159,0.121393264,0,795,42.70967742,160.0768968,25624.6129,0,0,0,1,0,0,0,0,0,44.13333333,32.6875,57.21428571,332,0,0,0,0,0,0,16,523,14,801,8192,946,15,20,35560.54545,67759.8482,239864,15016,9970728.0,56408.18273,10000000,9801702,BENIGN
53,358041,1,1,51,121,51,51,51.0,0.0,121,121,121.0,0.0,480.3919104,5.585952447,358041.0,0.0,358041,358041,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,2.792976223,2.792976223,51,121,74.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,111.5,51.0,121.0,32,0,0,0,0,0,0,1,51,1,121,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,53926,4,2,208,220,52,52,52.0,0.0,110,110,110.0,0.0,7936.802285,111.2635834,10785.2,16062.64353,35907,3,18015,6005.0,10395.76895,18009,3,4,4.0,0.0,4,4,0,0,0,0,80,64,74.17572229,37.08786114,52,110,68.57142857,28.30110212,800.952381,0,0,0,0,0,0,0,0,0,80.0,52.0,110.0,80,0,0,0,0,0,0,4,208,2,220,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10123602,7,8,4572,3790,2321,0,653.1428571,1115.636803,1448,0,473.75,671.4601892,825.9905911,1.481686064,723114.4286,2657742.037,9957005,3,166597,27766.16667,29393.62924,78073,210,10100000,1441567.429,3773946.478,9999973,207,0,0,0,0,232,264,0.691453496,0.790232567,0,2321,522.625,857.7247325,735691.7167,0,0,0,1,0,0,0,0,1,557.4666667,653.1428571,473.75,232,0,0,0,0,0,0,7,4572,8,3790,29200,75,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,158,2,2,78,194,39,39,39.0,0.0,97,97,97.0,0.0,1721518.987,25316.4557,52.66666667,86.02519011,152,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12658.22785,12658.22785,39,97,62.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,77.75,39.0,97.0,40,0,0,0,0,0,0,2,78,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,181,2,2,134,230,67,67,67.0,0.0,115,115,115.0,0.0,2011049.724,22099.44751,60.33333333,64.39202849,130,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11049.72376,11049.72376,67,115,86.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,107.75,67.0,115.0,64,0,0,0,0,0,0,2,134,2,230,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
138,24,13,0,2808,0,216,216,216.0,0.0,0,0,0.0,0.0,117000000.0,541666.6667,2.0,1.651445648,7,1,24,2.0,1.651445648,7,1,0,0.0,0.0,0,0,0,0,0,0,416,0,541666.6667,0.0,216,216,216.0,0.0,0.0,0,0,0,0,0,0,0,0,0,232.6153846,216.0,0.0,416,0,0,0,0,0,0,13,2808,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,171908,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,69.8047793,11.63412988,171908.0,0.0,171908,171908,171908,171908.0,0.0,171908,171908,0,0.0,0.0,0,0,0,0,0,0,40,0,11.63412988,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32768,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,105,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,114285.7143,19047.61905,105.0,0.0,105,105,105,105.0,0.0,105,105,0,0.0,0.0,0,0,0,0,0,0,40,0,19047.61905,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,162,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1259259.259,24691.35802,54.0,86.60254038,154,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,12345.67901,12345.67901,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116274454,22,22,953,7993,620,0,43.31818182,136.439551,2796,0,363.3181818,732.2068005,76.93865413,0.378415021,2704057.07,4380075.113,10000000,1,116000000,5536878.762,5016797.771,10200000,3,112000000,5335479.857,5167375.132,10200000,1,0,0,0,0,712,712,0.189207511,0.189207511,0,2796,198.8,539.7055847,291282.1182,0,0,0,1,0,0,0,0,1,203.3181818,43.31818182,363.3181818,712,0,0,0,0,0,0,22,953,22,7993,29200,119,4,32,171814.6364,140862.0901,596524,128766,10000000.0,6908.912104,10000000,9996812,BENIGN
80,47512,3,4,438,860,438,0,146.0,252.8794179,860,0,215.0,430.0,27319.41404,147.3312005,7918.666667,12074.02963,23577,4,23761,11880.5,16692.66978,23684,77,23935,7978.333333,13545.2298,23618,4,0,0,0,0,104,136,63.14194309,84.18925745,0,860,162.25,320.9012977,102977.6429,0,0,0,1,0,0,0,0,1,185.4285714,146.0,215.0,104,0,0,0,0,0,0,3,438,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5941826,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.673193729,1980608.667,3398956.517,5905330,158,5941826,2970913.0,4149892.319,5905330,36496,0,0.0,0.0,0,0,0,0,0,0,104,40,0.504895296,0.168298432,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117407503,145,255,5484,422741,517,0,37.82068966,122.8932842,4344,0,1657.807843,801.1301308,3647.339302,3.406937289,294254.3935,1650821.765,10000000,0,117000000,815329.8819,2704071.724,10100000,1,113000000,445404.7677,2061199.403,10100000,1,0,0,0,0,4648,8168,1.235014767,2.171922522,0,4344,1067.892768,1011.096905,1022316.951,0,0,0,1,0,0,0,0,1,1070.5625,37.82068966,1657.807843,4648,0,0,0,0,0,0,145,5484,255,422741,29200,14,14,32,278093.6364,570090.4611,1996981,105982,10000000.0,5252.153364,10000000,10000000,BENIGN
443,10113988,10,11,3186,8269,1448,0,318.6,592.3747312,3161,0,751.7272727,1017.799105,1132.589835,2.076332303,505699.4,2234670.494,9999634,3,114344,12704.88889,16569.18222,36422,67,10100000,1008172.3,3159315.913,9999634,3,0,0,0,0,328,360,0.988729668,1.087602635,0,3161,520.6818182,839.0471572,704000.132,0,0,0,1,0,0,0,0,1,545.4761905,318.6,751.7272727,328,0,0,0,0,0,0,10,3186,11,8269,29200,71,4,32,114350.0,0.0,114350,114350,9999634.0,0.0,9999634,9999634,BENIGN
443,132407,10,6,595,3627,229,0,59.5,83.37365691,1448,0,604.5,675.9898668,31886.53168,120.8395327,8827.133333,13205.52509,40948,4,132407,14711.88889,21648.38857,64913,4,65415,13083.0,17381.99344,38349,48,0,0,0,0,328,200,75.52470791,45.31482474,0,1448,248.3529412,469.491073,220421.8676,0,0,0,1,0,0,0,0,0,263.875,59.5,604.5,328,0,0,0,0,0,0,10,595,6,3627,29200,939,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,2839,2,2,76,122,38,38,38.0,0.0,61,61,61.0,0.0,69742.86721,1408.946812,946.3333333,1596.835099,2790,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,80,704.4734061,704.4734061,38,61,47.2,12.59761882,158.7,0,0,0,0,0,0,0,0,1,59.0,38.0,61.0,40,0,0,0,0,0,0,2,76,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117863882,15,17,937,6369,297,0,62.46666667,91.32036752,1410,0,374.6470588,540.5438166,61.98675859,0.271499627,3802060.71,14600000.0,58900000,0,118000000,8418848.714,21300000.0,58900000,46,118000000,7364324.313,20000000.0,58900000,6,0,0,0,0,348,352,0.12726545,0.144234177,0,1410,221.3939394,419.0356443,175590.8712,0,0,0,1,0,0,0,0,1,228.3125,62.46666667,374.6470588,348,0,0,0,0,0,0,15,937,17,6369,8192,123,11,20,210869.0,107584.8825,286943,134795,58700000.0,312286.6388,58900000,58400000,BENIGN
60413,260,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,119230.7692,11538.46154,130.0,114.5512986,211,49,260,130.0,114.5512986,211,49,0,0.0,0.0,0,0,0,0,0,0,96,0,11538.46154,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,96,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3349403,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,50.45675304,1.791364013,669880.6,1487720.352,3331172,4,3349403,837350.75,1662560.801,3331172,4,0,0.0,0.0,0,0,1,0,0,0,160,32,1.492803344,0.298560669,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,380,64,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5197123,9,5,349,3126,192,0,38.77777778,70.85862294,1627,0,625.2,835.4727404,668.6391682,2.693798088,399778.6923,1374339.949,4973259,3,5197123,649640.375,1747313.389,4973259,3,131013,32753.25,37260.64032,74166,206,0,0,0,0,296,168,1.731727342,0.962070746,0,1627,231.6666667,534.1945428,285363.8095,0,0,0,1,0,0,0,0,0,248.2142857,38.77777778,625.2,296,0,0,0,0,0,0,9,349,5,3126,29200,75,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,84675420,34,21,7416,9814,1337,0,218.1176471,336.1451494,3069,0,467.3333333,728.6480861,203.4828998,0.649539146,1568063.333,6664490.36,36500000,0,84700000,2565921.818,8421556.867,36500000,1,84700000,4233763.8,10600000.0,36600000,3,0,0,0,0,1104,688,0.40153329,0.248005856,0,3069,307.6785714,526.5672057,277273.0221,0,0,0,1,0,0,0,0,0,313.2727273,218.1176471,467.3333333,1104,0,0,0,0,0,0,34,7416,21,9814,29200,2081,18,32,47159.66667,41308.89754,78427,330,28200000.0,7239200.229,36500000,23500000,BENIGN
443,879530,9,10,703,3950,267,0,78.11111111,103.3022803,1448,0,395.0,587.483144,5290.325515,21.60244676,48862.77778,75949.38473,291807,7,784146,98018.25,125741.0081,386810,203,784273,87141.44444,102963.3135,291807,49,0,0,0,0,296,328,10.23273794,11.36970882,0,1448,232.65,442.7331708,196012.6605,0,0,0,1,0,0,0,0,1,244.8947368,78.11111111,395.0,296,0,0,0,0,0,0,9,703,10,3950,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,70717,1,1,44,146,44,44,44.0,0.0,146,146,146.0,0.0,2686.765558,28.28174272,70717.0,0.0,70717,70717,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14.14087136,14.14087136,44,146,78.0,58.88972746,3468.0,0,0,0,0,0,0,0,0,1,117.0,44.0,146.0,32,0,0,0,0,0,0,1,44,1,146,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23156,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,5441.354293,86.37070306,23156.0,0.0,23156,23156,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.18535153,43.18535153,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,32,0,0,0,0,0,0,1,55,1,71,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115212893,22,23,780,12167,330,0,35.45454545,80.2304581,1460,0,529.0,674.7815135,112.374576,0.390581287,2618474.841,4372180.456,10000000,4,115000000,5486328.238,4982920.51,10000000,4,110000000,5016735.5,5126964.87,10000000,47,0,0,0,0,452,604,0.190950851,0.199630435,0,1460,281.4565217,536.9133473,288275.9425,0,0,0,1,0,0,0,0,1,287.7111111,35.45454545,529.0,452,0,0,0,0,0,0,22,780,23,12167,8192,980,21,20,31560.54545,25342.22118,107958,23610,10000000.0,3815.17919,10000000,9999825,BENIGN
55872,322,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,96273.29193,9316.770186,161.0,222.0315293,318,4,322,161.0,222.0315293,318,4,0,0.0,0.0,0,0,0,0,0,0,96,0,9316.770186,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,96,0,0,0,0,0,0,3,31,0,0,1039,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,161,2,2,60,156,30,30,30.0,0.0,78,78,78.0,0.0,1341614.907,24844.7205,53.66666667,86.89265408,154,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,12422.36025,12422.36025,30,78,49.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,61.5,30.0,78.0,64,0,0,0,0,0,0,2,60,2,156,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,32710996,95,113,7083,183405,402,0,74.55789474,155.2505673,4344,0,1623.053097,993.2285365,5823.362884,6.358718029,158024.1353,2092044.479,30100000,1,32700000,347989.3191,3102861.421,30100000,3,2494254,22270.125,47048.02019,211771,2,0,0,0,0,3052,3624,2.904222177,3.454495852,0,4344,911.4258373,1068.208527,1141069.457,0,0,0,1,0,0,0,0,1,915.8076923,74.55789474,1623.053097,3052,0,0,0,0,0,0,95,7083,113,183405,65535,66,18,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1310678,41,44,2664,6954,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,7338.186801,64.8519316,15603.30952,104496.1624,953204,1,1310678,32766.95,158892.2826,996149,1,357374,8311.023256,20607.3951,96181,1,0,0,0,0,1328,1424,31.28151995,33.57041165,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,0,1,113.1529412,64.97560976,158.0454545,1328,0,0,0,0,0,0,41,2664,44,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,234,2,2,76,448,38,38,38.0,0.0,224,224,224.0,0.0,2239316.239,17094.01709,78.0,129.0387539,227,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,8547.008547,8547.008547,38,224,112.4,101.8763957,10378.8,0,0,0,0,0,0,0,0,1,140.5,38.0,224.0,40,0,0,0,0,0,0,2,76,2,448,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23324,1,1,55,111,55,55,55.0,0.0,111,111,111.0,0.0,7117.132567,85.74858515,23324.0,0.0,23324,23324,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.87429257,42.87429257,55,111,73.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,110.5,55.0,111.0,32,0,0,0,0,0,0,1,55,1,111,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61310,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,377,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48575,2,2,60,156,30,30,30.0,0.0,78,78,78.0,0.0,4446.731858,82.34688626,16191.66667,28039.59317,48569,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,41.17344313,41.17344313,30,78,49.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,61.5,30.0,78.0,64,0,0,0,0,0,0,2,60,2,156,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58122,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48503,2,2,58,122,29,29,29.0,0.0,61,61,61.0,0.0,3711.110653,82.46912562,16167.66667,27998.02395,48497,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,41.23456281,41.23456281,29,61,41.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,52.25,29.0,61.0,64,0,0,0,0,0,0,2,58,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
48557,19,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,19,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0,0,0,64,0,105263.1579,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,105,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,214,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,1467289.72,18691.58879,71.33333333,120.9559148,211,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,9345.794393,9345.794393,47,110,72.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,64,0,0,0,0,0,0,2,94,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,29969305,13,8,1025,4842,533,0,78.84615385,156.9011611,1786,0,605.25,798.772764,195.7669689,0.70071695,1498465.25,6600901.12,29500000,2,30000000,2497442.083,8516978.147,29500000,2,324149,46307.0,56967.94567,113241,50,0,0,0,0,428,264,0.43377716,0.266939791,0,1786,266.6818182,543.7303592,295642.7035,0,0,0,1,0,0,0,0,0,279.3809524,78.84615385,605.25,428,0,0,0,0,0,0,13,1025,8,4842,65535,126,6,32,427190.0,0.0,427190,427190,29500000.0,0.0,29500000,29500000,BENIGN
443,103834793,20,19,830,24918,357,0,41.5,97.49682856,2896,0,1311.473684,946.9837713,247.9708319,0.375596646,2732494.553,16800000.0,104000000,1,104000000,5464989.105,23800000.0,104000000,1,82109,4561.611111,10188.00669,30823,2,0,0,0,0,652,616,0.192613665,0.182982981,0,2896,643.7,912.3423559,832368.5744,0,0,0,1,0,0,0,0,0,660.2051282,41.5,1311.473684,652,0,0,0,0,0,0,20,830,19,24918,65535,972,6,32,105178.0,0.0,105178,105178,104000000.0,0.0,104000000,104000000,BENIGN
80,5964871,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.670592876,1988290.333,3399807.584,5913940,17,5964871,2982435.5,4145773.422,5913940,50931,0,0.0,0.0,0,0,0,0,0,0,104,40,0.502944657,0.167648219,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,26847,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11399365,8,6,484,11632,484,0,60.5,171.119841,5792,0,1938.666667,2544.918912,1062.866221,1.228138585,876874.2308,2158608.416,6394384,44,6397091,913870.1429,2417018.994,6395154,223,11400000,2279864.2,3159848.856,6394384,47,0,0,0,0,264,200,0.701793477,0.526345108,0,5792,807.7333333,1800.424373,3241527.924,0,0,0,1,0,0,0,0,0,865.4285714,60.5,1938.666667,264,0,0,0,0,0,0,8,484,6,11632,29200,235,1,32,951.0,0.0,951,951,6394384.0,0.0,6394384,6394384,DoS GoldenEye
80,11398908,8,6,315,11632,315,0,39.375,111.369318,5840,0,1938.666667,2550.37524,1048.082851,1.228187823,876839.0769,1938956.497,5397261,14,6400573,914367.5714,2012786.347,5400415,234,10400000,2080177.6,2851207.153,5397261,14,0,0,0,0,272,200,0.701821613,0.52636621,0,5840,796.4666667,1805.872914,3261176.981,0,0,0,1,0,0,0,0,0,853.3571429,39.375,1938.666667,272,0,0,0,0,0,0,8,315,6,11632,29200,235,1,32,999303.0,0.0,999303,999303,5397261.0,0.0,5397261,5397261,DoS GoldenEye
80,10689912,8,5,394,11632,394,0,49.25,139.3000359,5840,0,2326.4,3185.599598,1124.985875,1.216099814,890826.0,2085104.858,5687594,48,5690071,812867.2857,2149951.504,5688499,48,10700000,2672464.75,3098173.489,5687594,159,0,0,0,0,264,168,0.748369117,0.467730698,0,5840,859.0,2102.704595,4421366.615,0,0,0,1,0,0,0,0,0,925.0769231,49.25,2326.4,264,0,0,0,0,0,0,8,394,5,11632,29200,235,1,32,601.0,0.0,601,601,5687594.0,0.0,5687594,5687594,DoS GoldenEye
80,11416076,8,4,1776,3525,444,0,222.0,237.3279828,3525,0,881.25,1762.5,464.3451918,1.051149274,1037825.091,2112433.742,5583960,57,6412684,916097.7143,2064649.619,5585177,386,11400000,3805339.667,2595352.701,5583960,827193,0,0,0,0,264,136,0.700766183,0.350383091,0,3525,407.7692308,959.7128176,921048.6923,0,0,0,1,0,0,0,0,0,441.75,222.0,881.25,264,0,0,0,0,0,0,8,1776,4,3525,29200,235,4,32,827250.0,0.0,827250,827250,5583960.0,0.0,5583960,5583960,DoS GoldenEye
80,3149,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,635.122261,3149.0,0.0,3149,3149,3149,3149.0,0.0,3149,3149,0,0.0,0.0,0,0,0,0,0,0,64,0,635.122261,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
80,11484302,5,4,480,3525,480,0,96.0,214.6625258,3525,0,881.25,1762.5,348.7369106,0.783678451,1435537.75,2686586.676,6479048,17,6481071,1620267.75,3239877.507,6480084,126,11500000,3828095.0,3395482.195,6479048,892,0,0,0,0,168,136,0.435376917,0.348301534,0,3525,400.5,1108.152742,1228002.5,0,0,0,1,0,0,0,0,0,445.0,96.0,881.25,168,0,0,0,0,0,0,5,480,4,3525,29200,235,1,32,909.0,0.0,909,909,6479048.0,0.0,6479048,6479048,DoS GoldenEye
80,11325303,7,6,410,11632,410,0,58.57142857,154.9654339,5792,0,1938.666667,2544.918912,1063.28281,1.147872158,943775.25,2221599.615,6323077,3,6325524,1054254.0,2581589.265,6323901,3,11300000,2265051.4,3136202.561,6323077,10,0,0,0,0,232,200,0.618085008,0.52978715,0,5792,860.1428571,1855.219077,3441837.824,0,0,0,1,0,0,0,0,0,926.3076923,58.57142857,1938.666667,232,0,0,0,0,0,0,7,410,6,11632,29200,235,1,32,760.0,0.0,760,760,6323077.0,0.0,6323077,6323077,DoS GoldenEye
80,11383779,8,6,375,11632,375,0,46.875,132.5825215,5792,0,1938.666667,2544.918912,1054.746407,1.22982008,875675.3077,2155202.011,6379126,9,6382380,911768.5714,2411463.17,6380453,174,11400000,2276737.6,3154817.418,6379126,9,0,0,0,0,264,200,0.702754331,0.527065749,0,5792,800.4666667,1802.043557,3247360.981,0,0,0,1,0,0,0,0,0,857.6428571,46.875,1938.666667,264,0,0,0,0,0,0,8,375,6,11632,29200,235,1,32,1004.0,0.0,1004,1004,6379126.0,0.0,6379126,6379126,DoS GoldenEye
